NAME	TITLE	SCORE	
RBBP4		0.10450151	
FXYD5		0.10441725	
MZB1		0.10426024	
TFPI		0.10419367	
SEMA7A		0.10416103	
SPATA5		0.10396948	
LMOD2		0.10351205	
TSPAN5		0.103468075	
APCS		0.10312485	
KATNAL2		0.103122674	
CAMK2G		0.10307699	
BRCA1		0.10284533	
MSANTD2		0.10265119	
PRDM6		0.10259363	
NR1I2		0.10243725	
CCDC160		0.10231446	
R3HCC1L		0.102100946	
MLLT6		0.101455234	
PRKCA		0.10125536	
ITIH2		0.101242974	
TMEM117		0.10123491	
KLF11		0.10115877	
PIAS1		0.10112199	
SNX22		0.10105735	
SPDYE4		0.1010464	
ABCA13		0.100730404	
IL13RA2		0.100691654	
MCOLN1		0.10043097	
ZNF850		0.10021365	
MTMR1		0.10021353	
SYT17		0.10019623	
FAM71A		0.10019281	
TTC33		0.10005729	
CDK12		0.09982433	
UQCC2		0.099595256	
IGFL3		0.09954448	
MAFB		0.09928641	
FA2H		0.099052966	
AQP12B		0.09892623	
TTC17		0.09874966	
BTBD10		0.09832024	
DAZ2		0.09831949	
HIST1H1E		0.09829486	
ZBED5		0.09814015	
OMP		0.097885944	
TNFRSF18		0.097880706	
EIF2AK1		0.09781435	
C14orf166		0.09771188	
C16orf59		0.09762272	
TSPEAR		0.097608045	
NDST1		0.09722022	
STATH		0.0971159	
SMYD1		0.097048834	
MMRN1		0.096961945	
ETFDH		0.09696041	
NOBOX		0.09660066	
OR5H1		0.09654507	
BCKDK		0.09644412	
PHLDB2		0.09643572	
GAPVD1		0.09631645	
C4orf22		0.09622892	
AMY1C		0.096168034	
KIRREL		0.09585662	
SCYL2		0.09565296	
STT3B		0.09535767	
SLC14A2		0.09529829	
CEND1		0.095077254	
OR2H1		0.09474136	
HDAC3		0.09466861	
SCGB1C2		0.093790665	
HABP4		0.09373091	
FAM174A		0.09367274	
TMEM221		0.093530685	
RP11.875O11.1		0.09315102	
CIAPIN1		0.09315016	
NREP		0.092845626	
SEPT4		0.092716984	
OR5AR1		0.092679255	
GOLGA6A		0.09263189	
SMPX		0.09251412	
DCAKD		0.092366755	
LAMC3		0.09227967	
PTBP2		0.092125915	
AGBL2		0.09193471	
C14orf142		0.0917939	
GATC		0.091306426	
ASB16.AS1		0.09119028	
CAV2		0.0911369	
RALBP1		0.09107024	
ATPAF2		0.09046208	
WNT7B		0.09041831	
MTCH2		0.090068035	
GPRC5A		0.0899906	
IRF2BP1		0.08984376	
ZNF3		0.08961149	
PLRG1		0.08958442	
PSD2		0.089565985	
MUC1		0.08954332	
DNA2		0.089460865	
SPACA7		0.08941434	
FBXO33		0.08907087	
TLR1		0.088877104	
KDM2B		0.08844858	
ZMYM6NB		0.08800253	
ADCY5		0.08784817	
MMP8		0.08776051	
RHOXF1		0.0875934	
PTH1R		0.087538466	
LRRIQ3		0.08737984	
GLIS2		0.08737302	
CLASRP		0.08718179	
MAPRE1		0.08698377	
HMG20B		0.08669463	
WDR93		0.08665134	
MTMR2		0.08631539	
OR8B2		0.08629771	
RGS7BP		0.08585137	
SH3KBP1		0.085723214	
PRMT5		0.08536184	
GNAQ		0.08533304	
PNCK		0.085091144	
CD69		0.08488265	
RBM12		0.08466698	
CCDC112		0.08452932	
RFX3		0.08424224	
NOL6		0.08421196	
SMR3B		0.08407705	
SLX4		0.083803415	
AP3S2		0.083490394	
ZC3H18		0.083321705	
FCRL2		0.083311275	
IFT74		0.08249471	
LINC00337		0.08217052	
BTN2A1		0.08201603	
APITD1.CORT		0.081980035	
ST20.MTHFS		0.08196759	
STX16		0.081817605	
PPARG		0.0817614	
ARHGAP31		0.081740834	
TTF1		0.08147371	
EIF2AK4		0.08146068	
SUPT7L		0.08108142	
MRPL27		0.08094076	
PKD2		0.08091176	
MPHOSPH10		0.080866806	
SELPLG		0.0807383	
CLCN2		0.080573626	
SNAPC3		0.07999492	
GALNT12		0.0799223	
PCBP1		0.07991913	
RP11.67L3.5		0.07976946	
NDUFS3		0.079625815	
SNRPE		0.07943347	
CD37		0.07937655	
SLC2A14		0.079206854	
CHRNA6		0.07919555	
APOBEC3D		0.07908054	
NDUFS8		0.079027906	
NNMT		0.078950785	
ANKS1B		0.078749806	
LENG8		0.07869721	
LOC400558		0.07857955	
ZNF516		0.078538805	
ABRACL		0.078413345	
PFDN4		0.078244425	
RHAG		0.07814505	
BAHCC1		0.07808945	
FADS1		0.078064986	
PCSK2		0.078063555	
KRTAP1.1		0.077656396	
ABCB7		0.07732405	
SLC2A12		0.07724587	
TRUB1		0.07723457	
TMEM60		0.07665294	
IL18RAP		0.07661812	
FBXO25		0.076319255	
TAF1B		0.076314956	
OR14I1		0.07608103	
USP49		0.07597521	
SLC25A52		0.07575997	
NUTM2F		0.07478067	
CSF2RA		0.074717276	
DMRTA2		0.074524425	
TRIM43B		0.07450125	
HNRNPD		0.07434926	
OR10X1		0.07399197	
RAI2		0.07368384	
VN1R4		0.07356702	
GLDC		0.07356522	
P3H2		0.073407196	
PABPC4		0.0731688	
SELM		0.07314227	
GSG1L		0.07306214	
GUCY1A2		0.072852075	
HIST1H2BC		0.072674766	
KRTAP21.3		0.07256963	
PIK3AP1		0.072446294	
SLITRK6		0.07232561	
PCCB		0.07173403	
SLC25A34		0.07160827	
LINC00649		0.071544036	
PNLDC1		0.07149935	
SYCP2L		0.07111192	
IER5		0.071080804	
DHRS4		0.07087962	
RASSF5		0.07034607	
SETD5		0.07033759	
USP17L12		0.07025933	
SMTNL1		0.070239924	
ZDHHC18		0.070014924	
C19orf25		0.06963201	
CASQ1		0.0696176	
FBP2		0.069617175	
APOC2		0.06940743	
COA7		0.06918823	
MYO1B		0.06896613	
EFHC2		0.06879396	
TRH		0.068633564	
FAM20B		0.06846615	
HAAO		0.06836369	
TRMT2B		0.06835834	
ATF6B		0.06835111	
C18orf65		0.06830916	
ZNF738		0.06821006	
ZNF385C		0.06788752	
MANSC4		0.06788258	
POU4F3		0.06786703	
RRAS2		0.06783058	
TMSB4X		0.06776335	
PRPSAP1		0.067625746	
GATA1		0.06752953	
GZMB		0.06742603	
KDM3B		0.06726969	
CAPN1		0.067098066	
KRTAP10.2		0.06693695	
FAM209B		0.066823155	
C6orf48		0.06673215	
MFSD4		0.06670313	
SLC35E2B		0.06656219	
SUPT6H		0.066376105	
DACH2		0.06620957	
RPS20		0.066088505	
ZNF555		0.06599813	
KIAA1024		0.06587431	
SRRT		0.0655831	
PLXNA4		0.065572135	
CES3		0.06547731	
VPS72		0.065369256	
VPS13A		0.06536366	
TRPC1		0.064906344	
CCNY		0.06459493	
GBE1		0.06450573	
RNF220		0.064336866	
RPS4Y1		0.06406869	
ASXL2		0.06369769	
C19orf18		0.06354461	
SMC5		0.063517235	
COQ2		0.063508764	
METTL13		0.06350687	
FAM216B		0.06311142	
MS4A6A		0.06256652	
NPAS1		0.062545374	
PATE1		0.06251513	
CNIH2		0.0620958	
SEPT1		0.062022973	
DUS4L		0.06196658	
PRH1		0.061831973	
CPA6		0.061719786	
BORCS5		0.061715137	
DCTPP1		0.06164126	
VOPP1		0.061631933	
ICK		0.061526567	
AMELX		0.06141304	
TMEM167A		0.061200034	
C9orf40		0.060899768	
TOR1A		0.06086223	
RBMX		0.060764637	
LEFTY1		0.06012865	
OR10W1		0.059800513	
LCE2C		0.059800427	
SYNGR1		0.059764177	
TDRKH		0.05965829	
EPB41L2		0.059568066	
ADH1C		0.059501544	
NASP		0.058878306	
PYCARD		0.05879299	
CCKAR		0.05874867	
E2F6		0.058091614	
B3GAT2		0.058059666	
DYDC1		0.057848915	
MUC15		0.057694208	
FAM180B		0.05763673	
NSUN6		0.057298053	
YWHAQ		0.056940224	
RXFP1		0.056682102	
ZNF767P		0.056095142	
C15orf59		0.056011833	
DGCR8		0.055851493	
PTPN23		0.055767097	
SLC26A8		0.055628292	
OR4C13		0.055583544	
C16orf97		0.055520054	
PHF20		0.05498153	
COQ3		0.05494433	
RTN3		0.054350432	
MT1M		0.05424937	
HOPX		0.054237023	
C4orf47		0.054090604	
MPC1L		0.053939294	
BHMT		0.05391355	
ARRDC5		0.053887792	
RP11.295P9.3		0.0538208	
PSG1		0.053684864	
DCAF17		0.053675476	
LMO3		0.05362136	
BCAS2		0.052507777	
OR5D16		0.052420523	
THAP7		0.052384965	
HMGCS2		0.052355155	
SHBG		0.052267186	
STK26		0.051682256	
INMT		0.051659517	
OR4D1		0.05138467	
NBPF6		0.0511202	
SLITRK1		0.05075418	
GOLIM4		0.050636563	
ITGA2		0.050607163	
KIAA1217		0.050528623	
SPDYA		0.050258853	
GPN2		0.05017788	
TRHDE.AS1		0.0501266	
ST5		0.04982377	
LPXN		0.049391944	
HAPLN3		0.049298372	
PQLC2L		0.049186286	
C9orf64		0.048871495	
TIMM9		0.04876453	
NUDT6		0.048378363	
FPGT.TNNI3K		0.048145253	
LRRCC1		0.048136294	
RTKN2		0.048100553	
KRTAP9.9		0.04808334	
TRMT61B		0.04789611	
CLK1		0.0475545	
FRK		0.047294434	
PKM		0.046998385	
AC018462.2		0.046942785	
TRIM24		0.046939544	
EEF1A1		0.046677843	
TPRG1		0.04652101	
CLTA		0.046328355	
PCDH1		0.046277918	
LAMTOR5		0.046037264	
ZFX		0.04540006	
SNX12		0.045374677	
CBLN1		0.045219593	
OR51G2		0.04504443	
CEP57		0.04500128	
HMGXB4		0.044891708	
LOC441155		0.044724472	
GPR12		0.04463134	
RIOK3		0.044541378	
SEPT14		0.044350892	
NBPF4		0.044233892	
LYVE1		0.044090066	
LRRC8B		0.04398336	
SLC31A1		0.04397925	
DNPH1		0.043951694	
ADCK5		0.043947905	
XKR5		0.04378401	
ASIC3		0.0437474	
PDHX		0.043668404	
IQSEC1		0.04366665	
PSIP1		0.042885747	
ZNF436.AS1		0.042868648	
EPHA7		0.0427426	
TRAPPC6A		0.042440396	
C6orf25		0.042405706	
VPS39		0.042337902	
PSMB7		0.04224286	
LCA5L		0.04219303	
GALNTL5		0.042086102	
AURKA		0.04188172	
USPL1		0.041834947	
RIMS2		0.041527845	
ENO4		0.041305162	
OR6Q1		0.041245073	
LHX3		0.04096297	
DPF2		0.040807504	
KLHL29		0.040570322	
THEM6		0.040561724	
SPNS1		0.040490393	
NR4A2		0.04030752	
LINC00851		0.039802134	
MCRS1		0.039756194	
CLCN3		0.039383717	
PSMB2		0.039338306	
MIR1247		0.039240632	
MIS12		0.03899959	
C2orf50		0.038879115	
MORC4		0.03827964	
POLR2J4		0.037912138	
ZNF883		0.03775747	
MAST3		0.037729684	
OR7C1		0.03768535	
ITGA11		0.037656445	
JAK1		0.037468676	
TMEM258		0.036941536	
NUP210L		0.036829595	
S1PR2		0.036722254	
NUP133		0.03594608	
NUP35		0.03563864	
ARHGEF15		0.03551432	
ARHGAP19		0.035452824	
NKAP		0.035436466	
DTNBP1		0.03536868	
MAPKAP1		0.035301533	
ATG4B		0.035256997	
SSX2B		0.03513191	
OFCC1		0.035079304	
PTAR1		0.0349935	
CLIC5		0.03495459	
PSMB4		0.03455005	
TMEM241		0.034401566	
POC1A		0.034038756	
TXN2		0.03399483	
RPS3		0.033487525	
HSD17B3		0.03304915	
NXPH4		0.03301763	
CSH1		0.032914322	
PARP1		0.03274102	
ASNS		0.032589454	
MEI4		0.032507215	
CCNJL		0.032381915	
ZNF148		0.03149891	
POLG2		0.03144078	
CKMT2		0.030893754	
FBRS		0.03078714	
SCRT2		0.030526672	
TMEM265		0.030180415	
OSTCP1		0.030166337	
ARRB1		0.03014272	
ZNF684		0.030100385	
TRNAU1AP		0.02993203	
C11orf88		0.029874744	
CYTIP		0.029808871	
GPRC5C		0.029746383	
MAPK6		0.029734842	
ETS1		0.029683232	
SRPRB		0.029587189	
RNF180		0.029202946	
NQO2		0.029071804	
SLC35E2		0.029015586	
C2orf70		0.028364899	
SAMD8		0.028032083	
KIF21A		0.027945114	
BNC2		0.027882455	
C19orf81		0.027794028	
NUBP1		0.027595583	
SUCO		0.027544398	
ARHGEF7		0.026939977	
TSR2		0.026674097	
UBE2G1		0.026631806	
ANGPTL2		0.026586471	
ILK		0.026562955	
ACTG2		0.026556334	
PCSK9		0.026374312	
SHCBP1		0.026238969	
RND3		0.026068129	
UIMC1		0.02605975	
HP09025		0.026009163	
LPAR2		0.025917642	
ZNF785		0.025715368	
TMEM11		0.025633669	
RSRC2		0.02556217	
EIF2B1		0.025520934	
SF3A2		0.025170967	
MFSD12		0.025164524	
OR10S1		0.025116151	
MAF		0.025081336	
WNT9B		0.025076577	
CCDC148		0.025019506	
SMPD3		0.024950158	
NDUFA11		0.024914125	
C16orf91		0.024835473	
NCBP2L		0.024495626	
PPARD		0.024435988	
BLCAP		0.024359202	
ANKRD27		0.024313442	
RASAL3		0.024182005	
MCCC2		0.023951981	
GARNL3		0.023860764	
UBR5		0.023666834	
CDKN2AIPNL		0.023642283	
CRYBB3		0.023368808	
NXT1		0.023194544	
CLSTN2		0.023116352	
NFE2L3		0.02295043	
ZNF675		0.022928534	
INA		0.022859722	
MRPL49		0.02281121	
TMEM14A		0.022649933	
APBB1		0.022546602	
HRH2		0.022329707	
TLCD1		0.021933574	
DUSP12		0.021894136	
FAR2		0.02188146	
KEAP1		0.021781346	
TMBIM4		0.021762706	
RASSF9		0.02158565	
OVOL2		0.021507487	
UMODL1.AS1		0.021262862	
IFNA4		0.021078307	
STRN3		0.020830551	
ERICH6B		0.020598438	
GIMAP6		0.02034566	
COL18A1		0.020210559	
CCDC61		0.020071883	
PAH		0.019801466	
AGTPBP1		0.019466171	
OR7A17		0.019386597	
FHL1		0.019279415	
HHATL		0.019106684	
BCL10		0.018944569	
AP5S1		0.018938648	
ENDOU		0.018708453	
TOMM20		0.018642003	
ATN1		0.018549845	
SMARCAL1		0.01851365	
PSORS1C1		0.018395249	
F2RL3		0.018348604	
SNX5		0.018164556	
PAGE1		0.018122176	
PTDSS1		0.01812103	
NAALADL2		0.017905356	
FAM231C		0.017623903	
SREK1IP1		0.01752481	
ABCG1		0.017256673	
BCAS1		0.016884036	
SCGB1D1		0.016793892	
C6orf99		0.016695231	
ZER1		0.01654085	
PLEKHG7		0.016185684	
EIF1AY		0.01614019	
IQCF3		0.01605139	
PHF19		0.015876375	
CD4		0.015712485	
ZFP28		0.015696196	
EEF2		0.015526683	
ZNF276		0.015456751	
NSD1		0.015104038	
RTFDC1		0.014989194	
RUNX3		0.014856342	
RNF166		0.014399895	
GABRG1		0.013980411	
CKM		0.013851702	
SDHAF1		0.013597362	
CDKN1C		0.0135560855	
HAUS1		0.013317882	
LRRC59		0.013295956	
CAPZA1		0.013248776	
VSX2		0.013203426	
POU5F1		0.012614859	
GRIK2		0.012367037	
PCDHB16		0.01230258	
RBBP9		0.012266989	
CPT1A		0.011966372	
NYX		0.011734861	
COL1A2		0.01172477	
TSPAN17		0.011536116	
IGSF22		0.011345001	
PRRX1		0.011255937	
TMEM150B		0.011105702	
VPS8		0.011037446	
ISYNA1		0.010920841	
APPL1		0.010739026	
ZKSCAN2		0.010723843	
IFT81		0.010682912	
CTNND2		0.010616073	
MLH1		0.010480552	
SLC39A11		0.0104477815	
SLN		0.010438211	
ZACN		0.010414585	
RAB25		0.010235666	
OR51E1		0.0101677505	
TMEM19		0.009758503	
ND6		0.009593472	
ARHGEF10L		0.0094133625	
RPL7		0.009258282	
CDC123		0.00923178	
LAMP3		0.009063296	
UBAP1L		0.009002957	
PTPRG		0.008976273	
KRTAP10.7		0.008664227	
FHL3		0.008537409	
LOC100288966		0.008514733	
C2orf42		0.008020022	
CLEC12A		0.007925039	
CLDN2		0.0067409687	
VCX3B		0.006707414	
GNPDA1		0.00640157	
GAK		0.006128581	
RHOB		0.006079963	
PHKG2		0.005960483	
MSH2		0.00585309	
GPR87		0.005694752	
METTL21B		0.0054678735	
GHSR		0.0051665697	
ZNF229		0.005136522	
C5orf47		0.0051091746	
CRTAC1		0.0050725495	
HIST1H1C		0.005043053	
NPBWR2		0.0049798507	
STIP1		0.004363112	
WNT2		0.0043252087	
SPIRE2		0.004278214	
PEAK1		0.0042673396	
ZWILCH		0.0041919537	
FAM200A		0.004122921	
SMARCA5		0.003974028	
LIN28A		0.003944961	
LILRA1		0.003711666	
C7orf69		0.0034426881	
LAMA3		0.0030846754	
C16orf54		0.0030734555	
ZC3H8		0.0025723816	
CISH		0.002517848	
LINC01429		0.002494234	
FAM83C		0.0023284992	
PRLH		0.0021626316	
CCDC180		0.0020421778	
IL7		0.0018787623	
C12orf76		0.0018075478	
ACSM1		0.001610731	
EIF4G2		0.0015392371	
KNOP1		0.0015038372	
CACTIN		0.00146302	
HES3		0.0012586743	
AGFG1		0.0010420501	
KRTAP4.11		7.921989E-4	
TMEM39B		7.5062935E-4	
ING4		6.979496E-4	
RBPMS2		-1.4928819E-5	
CT47B1		-1.078877E-4	
C2		-1.4521592E-4	
TRMT12		-1.5755388E-4	
INO80		-2.2702944E-4	
LDLRAD3		-2.6055367E-4	
UMODL1		-3.2427497E-4	
MARCH7		-3.6199906E-4	
RHOC		-4.1959347E-4	
GRB10		-4.5265188E-4	
SLC22A4		-7.6549925E-4	
ZNF680		-9.156168E-4	
PCMT1		-0.0012720044	
ZNF888		-0.0013883604	
MICALL2		-0.0017313334	
LINC00493		-0.0018189957	
GTF3C2		-0.001988439	
DVL2		-0.0020443953	
MBD3L1		-0.0023279954	
ZSWIM4		-0.0023505834	
NANS		-0.0024884334	
NUDT16		-0.002509844	
NOX4		-0.002542511	
TNFSF13B		-0.0029831957	
C2orf74		-0.003396129	
LOC100129520		-0.0037152248	
DKK4		-0.0039273286	
OSM		-0.004167932	
C9orf170		-0.004476456	
TMEM86B		-0.0046051405	
HAVCR1		-0.005162502	
HMX1		-0.0054371906	
FAM13A		-0.0054620067	
FGF5		-0.0056322385	
GPR148		-0.0057572275	
PAAF1		-0.0059889397	
PRMT1		-0.006068942	
PRKD3		-0.006217962	
DAGLA		-0.006229018	
ASS1		-0.0066462415	
PPP1CC		-0.007002728	
IMPAD1		-0.007046014	
SOX9		-0.0075052674	
SLC3A2		-0.007691118	
VARS2		-0.0077985586	
DPAGT1		-0.00789242	
C9orf142		-0.007977369	
ATP13A5		-0.008016333	
THUMPD2		-0.0086165555	
DNAH2		-0.008735804	
MLC1		-0.008749197	
OCA2		-0.008782081	
COLGALT1		-0.009145696	
ALDH16A1		-0.00916027	
KIAA1143		-0.009440833	
EXOC5		-0.009623404	
EFR3A		-0.0097128935	
RPP38		-0.009805977	
SLC13A3		-0.0099001415	
CLHC1		-0.0099783465	
NRG1		-0.010395422	
IREB2		-0.011164885	
FCAMR		-0.011216681	
POU6F2.AS2		-0.0112604285	
PPOX		-0.011687726	
LSM1		-0.011986017	
DYNLL2		-0.012160033	
TUBA1B		-0.012217934	
ATL3		-0.01241906	
PDLIM2		-0.012528505	
SERTAD4		-0.012651131	
KCTD5		-0.012660718	
USP35		-0.01266585	
ACTRT1		-0.012766176	
PGRMC2		-0.012900978	
MORC3		-0.013020833	
TRIM16		-0.013112313	
CYB5R2		-0.013122453	
TMEM173		-0.013147727	
NAF1		-0.013326176	
TRHR		-0.013348249	
LOC101927844		-0.013438907	
OR2T27		-0.013519282	
USP20		-0.013787778	
CCDC173		-0.014202352	
TAC4		-0.014349179	
ZNF250		-0.014574125	
ATG13		-0.014734251	
HLA.V		-0.015318983	
CMTM8		-0.015504366	
CCNG1		-0.015617358	
TMC2		-0.015783392	
ANKRD63		-0.015817422	
LRRC43		-0.015860563	
PLBD2		-0.015861034	
OR6B1		-0.016252577	
UBE2R2		-0.0162923	
COL10A1		-0.016643658	
FABP4		-0.016710758	
SMPD4		-0.016799148	
SOX8		-0.01684428	
TMEM231		-0.017193604	
GNB2L1		-0.01721715	
SLC38A9		-0.017263992	
WDR97		-0.017413998	
TGFBR1		-0.017497607	
SLC26A10		-0.017521203	
PAK7		-0.017774291	
ZNF32.AS3		-0.01790803	
RBSN		-0.017934268	
NOD2		-0.018015783	
NUP107		-0.01803139	
PRRC1		-0.018235058	
KIAA0226L		-0.018280927	
EFNB1		-0.018407887	
RPL12		-0.018840037	
ITGB8		-0.018976465	
PIGF		-0.018999647	
KLHL13		-0.019059556	
USP34		-0.019062499	
COL19A1		-0.019070748	
MNT		-0.019526908	
KLHL32		-0.019617839	
CUL4B		-0.019638322	
RFPL3S		-0.019733416	
NAT8		-0.01992565	
MGC45922		-0.020553796	
ZNF891		-0.02058556	
ILVBL		-0.020648163	
RUFY2		-0.02075584	
AMDHD2		-0.020764757	
RPL8		-0.020976225	
CTLA4		-0.021151518	
BRI3BP		-0.021300046	
IL17B		-0.02164102	
FAM160B1		-0.021646516	
CHRM5		-0.021723365	
RLF		-0.02173257	
YIPF5		-0.022263056	
TRAT1		-0.022295382	
ADH7		-0.02245534	
HK1		-0.02295298	
TRABD		-0.023034794	
DCAF12L1		-0.023097938	
KRTAP3.3		-0.02328247	
NLRX1		-0.023607409	
EBLN1		-0.023659054	
ATP9A		-0.024230521	
HK2		-0.024466444	
PRSS1		-0.024543209	
PECR		-0.024687417	
FOSL2		-0.025083324	
FRG2B		-0.025104608	
PAFAH2		-0.025622472	
ERF		-0.025658116	
ICT1		-0.025719384	
RPLP0		-0.02585016	
ZBTB6		-0.026184047	
PRKCDBP		-0.02619868	
METTL18		-0.026648445	
WDR82		-0.02687729	
FBXO34		-0.027013522	
MRPL1		-0.02715121	
TAB3		-0.027202008	
IRS4		-0.027232444	
STARD7		-0.027315615	
SERPINE3		-0.027562357	
FAM25C		-0.027656022	
CYP20A1		-0.027769245	
RNF213		-0.027769595	
ENPP5		-0.027843092	
RAD17		-0.028106127	
PBX3		-0.028125092	
HEMGN		-0.028135402	
C7orf33		-0.02817757	
BLACAT1		-0.028265659	
SPTLC3		-0.028367585	
CCDC113		-0.028439108	
GPR20		-0.028484492	
OGDHL		-0.028536515	
RGPD3		-0.028543288	
SHROOM2		-0.028555246	
CYP4F3		-0.028780382	
FCGR2A		-0.028856719	
COX6A1		-0.028944248	
PEX2		-0.028971147	
RANBP9		-0.02899727	
NDUFV1		-0.029056007	
OR5A2		-0.029221026	
CNGA2		-0.029304992	
C3orf14		-0.029397892	
RAD51B		-0.029491354	
OR52H1		-0.029560506	
MYLK		-0.029641923	
PDE6H		-0.029776705	
SOS1		-0.0301245	
TNKS		-0.030501153	
UFD1L		-0.03051288	
FANCL		-0.030706694	
SH2B2		-0.030901149	
DHX9		-0.030966813	
PNMA5		-0.030985042	
SEMA3G		-0.031213654	
DST		-0.03127709	
C9orf131		-0.03137093	
GALC		-0.03152221	
ANAPC7		-0.031582113	
YTHDC2		-0.03199332	
ORAI1		-0.032103516	
OR52B4		-0.03212871	
POLR1E		-0.032205027	
UTP23		-0.03221871	
FBXO28		-0.03235187	
CLEC4A		-0.03266321	
DNMBP		-0.032770008	
KCNMB4		-0.033233672	
CD300E		-0.033870455	
CEACAM6		-0.033906356	
SLC38A11		-0.03393413	
CBR4		-0.03398077	
SUSD6		-0.034094233	
CLVS1		-0.03427392	
GRID2IP		-0.03462156	
BIRC5		-0.034756765	
DCANP1		-0.034799695	
CXCL11		-0.034908183	
IPO9		-0.03496326	
PSMG3.AS1		-0.03502906	
NT5C3A		-0.0352634	
MFAP4		-0.03550626	
IMMP1L		-0.035650834	
SNAPC1		-0.035869487	
LRG1		-0.03603889	
HNRNPA3		-0.03614449	
GLMN		-0.036293957	
GLTSCR1L		-0.036331236	
DLG4		-0.03660722	
DNER		-0.037386857	
KIF14		-0.03759475	
RNF10		-0.037654206	
C1orf145		-0.037834167	
GATA5		-0.03784096	
XRCC1		-0.03790766	
C9orf78		-0.03799564	
NIM1K		-0.038162153	
CNOT11		-0.03849706	
RYR2		-0.03868438	
CENPB		-0.039074104	
LOC81691		-0.039157275	
DCHS1		-0.03925575	
CLEC3B		-0.03926536	
CACNA1C		-0.03939354	
ALB		-0.03958699	
IFT88		-0.039721455	
SLC25A28		-0.039763086	
MIER3		-0.03986433	
OR2L2		-0.03998804	
GJD2		-0.03999543	
SLC36A1		-0.040011037	
NBPF15		-0.040045556	
RSPO2		-0.040266823	
EVX2		-0.040538866	
DLGAP3		-0.040798582	
MED8		-0.041074444	
RHBDL2		-0.041079722	
TMEM183B		-0.041301828	
TOE1		-0.041399334	
DAGLB		-0.041576136	
CYP39A1		-0.041599754	
DDT		-0.04187318	
DENR		-0.042027634	
ZNF383		-0.042123754	
SLBP		-0.042128034	
SEMA6B		-0.04223822	
CCDC74B		-0.042316772	
CNTROB		-0.04256381	
CGNL1		-0.042879593	
NPY1R		-0.04325506	
STARD9		-0.04356548	
UCHL5		-0.043759525	
LAGE3		-0.044050526	
FAM210A		-0.044135492	
CPNE9		-0.0441721	
CST8		-0.044207416	
CXCL17		-0.044232976	
CCER2		-0.04424607	
SLC25A51		-0.04455776	
ZDHHC16		-0.04457087	
OR4C5		-0.044861037	
AGBL1		-0.044864494	
FRMPD1		-0.04486882	
FBXO45		-0.044979293	
NCS1		-0.04500613	
TSFM		-0.04509483	
MYBL1		-0.045132402	
ALG9		-0.045165636	
ADRA1A		-0.045434564	
PYGL		-0.045813065	
AGAP4		-0.045880947	
SLC9A8		-0.04588439	
ATF6		-0.045937385	
LHFPL2		-0.046221048	
EFHB		-0.046242334	
TMEM68		-0.04665319	
SCN3A		-0.046817914	
GEMIN2		-0.046922494	
SLC39A2		-0.04695709	
MRPL35		-0.047293715	
RAB6C		-0.047318295	
ECSCR		-0.047698937	
MTHFD2		-0.04812146	
TMEM235		-0.048312046	
DYNC1I1		-0.048494685	
CX3CL1		-0.048734777	
BOD1		-0.04908096	
CCRL2		-0.049092017	
SDR9C7		-0.049202055	
LSM7		-0.049310513	
PIWIL4		-0.0493174	
ADH1A		-0.049509317	
TGFB1		-0.04963561	
ENHO		-0.04974457	
FAM227A		-0.049768787	
FAM20A		-0.049986802	
NRP2		-0.05046298	
GRIN2D		-0.050536893	
PPIG		-0.05053806	
PTGDR		-0.05084471	
ATP6V1E2		-0.050870836	
RDH5		-0.05089019	
SYNGR2		-0.050958302	
COMP		-0.05102743	
AGBL4		-0.051132463	
LCE3D		-0.051219985	
SPAG9		-0.051340822	
ARFIP1		-0.051376507	
MTO1		-0.05171092	
UPP2		-0.051715657	
EIF2D		-0.051906403	
COL25A1		-0.052014895	
LRFN4		-0.052092195	
LRGUK		-0.052184504	
MGAM2		-0.05252734	
APOA1BP		-0.052618615	
ZBTB2		-0.05298878	
OR7G2		-0.05313553	
TMEM47		-0.05320596	
MCM5		-0.053271335	
CEP290		-0.053571705	
RDH8		-0.053649686	
RPS6KA6		-0.05385713	
XAGE1B		-0.053871322	
KLHL4		-0.053872228	
TTN		-0.054106504	
WWOX		-0.054144606	
DCK		-0.054196	
CYP4X1		-0.05460202	
ZBTB42		-0.054739445	
FAM26E		-0.055154826	
CYBB		-0.055193644	
TCF3		-0.055309728	
CBX4		-0.055466246	
SEC61A2		-0.055529904	
ZNF160		-0.055566847	
TCEB2		-0.05562154	
CXCL13		-0.055628337	
RSPH6A		-0.055900693	
JAK2		-0.056048013	
HENMT1		-0.056108158	
TMEFF2		-0.056162674	
ZFP1		-0.0565	
EFCAB6		-0.056637447	
CLK2		-0.05750778	
ZNF697		-0.057535514	
DNTTIP2		-0.05766327	
GSDMA		-0.057676658	
SFRP2		-0.057966527	
CT45A3		-0.058103357	
POU5F1B		-0.058217905	
RANBP3		-0.058339607	
LONP1		-0.05842733	
OVCH1		-0.058523096	
NCF1		-0.058616944	
FRG2		-0.05863836	
ACTL6A		-0.058674533	
PRRT1		-0.058893807	
BEX1		-0.059099562	
XRCC4		-0.059149403	
CDCP2		-0.059160873	
PAK1		-0.05978009	
C15orf52		-0.060136594	
DCP2		-0.060143113	
TPPP3		-0.06022546	
POSTN		-0.060388383	
